country,iso3c,year,unemployment,trade,fdi,gov_debt,income,lending,income_num,lending_num,unemployment_z,gov_debt_z,trade_z,fdi_z,income_z,lending_z,economic_security_index,rank
Bahrain,BHR,2017,1.194,136.429239810394,3.83300891199591,77.5251429515026,High income,Not classified,4,2,1.1667641053004567,-1.869638321861611,0.8520074549225033,-0.08938795483299254,1.0349451308387727,-0.04865595122045556,0.17433907719111227,82
Bahrain,BHR,2018,1.2,144.075372574535,4.18079308703845,84.3014580347853,High income,Not classified,4,2,1.1656820934434686,-2.298442593981712,0.990342780565587,-0.0843210350083615,1.0349451308387727,-0.04865595122045556,0.1265917374395499,96
Bahrain,BHR,2019,1.223,135.417543398211,2.32837980010521,91.3598106259863,High income,Not classified,4,2,1.1615343813250147,-2.745094160214779,0.8337036460627316,-0.11130912210526263,1.0349451308387727,-0.04865595122045556,0.02085398744767028,112
Bahrain,BHR,2020,1.781,135.460985012931,2.84973228101032,111.598089477141,High income,Not classified,4,2,1.0609072786251292,-4.02576961952783,0.8344896002312148,-0.10371345959187898,1.0349451308387727,-0.04865595122045556,-0.20796617010750806,133
"Bahamas, The",BHS,2005,10.2,81.3962709176308,5.72797116772737,46.7379695314549,High income,Not classified,4,2,-0.4573356920385527,0.07856971255928785,-0.14365975459675975,-0.06177996542600227,1.0349451308387727,-0.04865595122045556,0.06701391335271505,98
"Bahamas, The",BHS,2006,7.54,87.5507143032777,6.94760136713467,22.7774542844919,High income,Not classified,4,2,0.022356231226133533,1.594787771168107,-0.03231236420116119,-0.04401099006839819,1.0349451308387727,-0.04865595122045556,0.4211849712904998,26
"Bahamas, The",BHS,2007,7.88,88.0128155625079,6.71809341196458,22.9908535609144,High income,Not classified,4,2,-0.03895777400318726,1.5812838947584853,-0.02395193806842589,-0.047354725900598194,1.0349451308387727,-0.04865595122045556,0.40955143940076527,31
"Bahamas, The",BHS,2008,8.18,87.4292228766863,8.17172902365571,25.45550066502,High income,Not classified,4,2,-0.09305836685258793,1.4253213702123362,-0.03451041079265964,-0.026176490583345674,1.0349451308387727,-0.04865595122045556,0.37631088026701004,41
"Bahamas, The",BHS,2009,14.25,76.5210439633098,6.65159948547179,30.908208407968,High income,Not classified,4,2,-1.1876936955054624,1.0802747857395003,-0.23186331175611563,-0.04832348589182743,1.0349451308387727,-0.04865595122045556,0.09978057870073533,90
"Bahamas, The",BHS,2010,14.432,78.6756024311196,8.63699216304667,33.6922817103418,High income,Not classified,4,2,-1.220514721834099,0.9040990159765819,-0.19288261962644962,-0.019398002101626285,1.0349451308387727,-0.04865595122045556,0.07626547533878734,95
"Bahamas, The",BHS,2011,14.52,88.3336891598687,6.61957509346653,35.306429206242,High income,Not classified,4,2,-1.236384229069923,0.801955987860678,-0.018146630346155275,-0.048790054063606265,1.0349451308387727,-0.04865595122045556,0.0808207089998851,98
"Bahamas, The",BHS,2012,14.02,84.2515204656543,4.90812842804373,36.4498330286183,High income,Not classified,4,2,-1.1462165743209218,0.7296015536633985,-0.0920020227469426,-0.07372437730234697,1.0349451308387727,-0.04865595122045556,0.06732462648525069,98
"Bahamas, The",BHS,2013,16.18,84.5484138879077,3.64907926264642,44.7663646864529,High income,Not classified,4,2,-1.5357408428366068,0.20333259180545,-0.08663056903097664,-0.09206765348952965,1.0349451308387727,-0.04865595122045556,-0.08746954898889098,126
"Bahamas, The",BHS,2014,13.8,80.5370272284116,2.25581446274834,46.3248467111347,High income,Not classified,4,2,-1.1065428062313616,0.10471206693425458,-0.15920535905086391,-0.11236633739227099,1.0349451308387727,-0.04865595122045556,-0.04785220935365415,118
"Bahamas, The",BHS,2015,12,69.6779752652565,0.642663417838075,47.6225079407988,High income,Not classified,4,2,-0.7819392491349572,0.022596245546706507,-0.3556694456468005,-0.13586857698836624,1.0349451308387727,-0.04865595122045556,-0.04409864110085004,119
"Bahamas, The",BHS,2016,12.7,67.212921580015,3.28594665732394,50.2046646297839,High income,Not classified,4,2,-0.9081739657835587,-0.1408022691197512,-0.4002676778243548,-0.09735818689765074,1.0349451308387727,-0.04865595122045556,-0.09338548666783303,125
"Bahamas, The",BHS,2017,9.8,68.334284038596,2.4470958481014,52.624565152769,High income,Not classified,4,2,-0.385201568239352,-0.2939332362617035,-0.3799797694585422,-0.10957953019090895,1.0349451308387727,-0.04865595122045556,-0.030400820755364905,115
"Bahamas, The",BHS,2018,10,72.1542685971043,3.83334911094036,56.5027068771842,High income,Not classified,4,2,-0.4212686301389523,-0.5393415029786714,-0.31086786359011664,-0.08938299842353042,1.0349451308387727,-0.04865595122045556,-0.06242863591882563,126
"Bahamas, The",BHS,2019,9.336,68.7866234842208,3.63206527371394,56.6924606462303,High income,Not classified,4,2,-0.3015259846322788,-0.5513490949837412,-0.37179595596197546,-0.09231553284691414,1.0349451308387727,-0.04865595122045556,-0.055116231467765446,127
"Bahamas, The",BHS,2020,12.027,53.4207580670063,4.19368341635396,79.0414158203086,High income,Not classified,4,2,-0.786808302491403,-1.965587857243729,-0.6497981907972172,-0.08413323386661375,1.0349451308387727,-0.04865595122045556,-0.41667306746344096,166
Bosnia and Herzegovina,BIH,2005,30.227,84.3554628217984,5.55844401745043,46.7379695314549,Upper middle income,IBRD,3,3,-4.0689109353550466,0.07856971255928785,-0.0901214773616024,-0.06424983191272889,0.07583649665628926,1.2589727378292914,-0.46831721626408496,183
Bosnia and Herzegovina,BIH,2006,31.11,79.8299477752016,6.57577358932059,46.7379695314549,Upper middle income,IBRD,3,3,-4.228147013641783,0.07856971255928785,-0.1719979784615638,-0.04942820474909554,0.07583649665628926,1.2589727378292914,-0.5060323749679289,189
Bosnia and Herzegovina,BIH,2007,28.984,83.551858889163,11.6737641903939,46.7379695314549,Upper middle income,IBRD,3,3,-3.8447541456490297,0.07856971255928785,-0.10466043648490363,0.024845185174990222,0.07583649665628926,1.2589727378292914,-0.4185317416523458,180
Bosnia and Herzegovina,BIH,2008,23.405,86.1628798430504,5.25748627826678,46.7379695314549,Upper middle income,IBRD,3,3,-2.8386634539596742,0.07856971255928785,-0.057421336006440137,-0.06863453036791088,0.07583649665628926,1.2589727378292914,-0.2585567288815261,157
Bosnia and Herzegovina,BIH,2009,24.068,73.7474942255023,0.786371182353609,46.7379695314549,Upper middle income,IBRD,3,3,-2.95822576415685,0.07856971255928785,-0.28204291470079373,-0.13377487700650795,0.07583649665628926,1.2589727378292914,-0.3267774348032139,162
Bosnia and Herzegovina,BIH,2010,27.312,80.9682159626823,2.5840244914247,46.7379695314549,Upper middle income,IBRD,3,3,-3.54323350816837,0.07856971255928785,-0.15140420835038085,-0.1075845962427792,0.07583649665628926,1.2589727378292914,-0.3981405609527769,174
Bosnia and Herzegovina,BIH,2011,27.582,87.8363477136556,2.52952738058176,45.8346942869169,Upper middle income,IBRD,3,3,-3.59192404173283,0.13572884388624906,-0.027144628816748194,-0.10837857282691053,0.07583649665628926,1.2589727378292914,-0.3761515275007765,172
Bosnia and Herzegovina,BIH,2012,28.01,88.1451088628529,2.27539881306156,49.0902635279898,Upper middle income,IBRD,3,3,-3.6691075541979754,-0.07028312303052224,-0.02155846186965373,-0.11208101005429641,0.07583649665628926,1.2589727378292914,-0.4230368191111445,178
Bosnia and Herzegovina,BIH,2013,27.49,87.9312413116757,1.72337938246778,49.6097513913455,Upper middle income,IBRD,3,3,-3.5753331932590138,-0.10315624247430624,-0.025427795328697957,-0.12012346395868996,0.07583649665628926,1.2589727378292914,-0.41487191008918795,179
Bosnia and Herzegovina,BIH,2014,27.517,90.5522806874185,2.93590262269064,53.5008608706996,Upper middle income,IBRD,3,3,-3.58020224661546,-0.3493851069127888,0.021992560392454372,-0.10245803095570875,0.07583649665628926,1.2589727378292914,-0.44587393160098715,183
Bosnia and Herzegovina,BIH,2015,27.695,88.2919898407608,2.33529302949791,52.8694943037365,Upper middle income,IBRD,3,3,-3.6123019317061043,-0.30943231872921095,-0.018901062562521987,-0.1112084022290411,0.07583649665628926,1.2589727378292914,-0.4528390801235496,183
Bosnia and Herzegovina,BIH,2016,25.408,88.2440351685547,1.82975697484525,52.2381277367734,Upper middle income,IBRD,3,3,-3.199875078884173,-0.26947953054563273,-0.019768667847490363,-0.11857363285539725,0.07583649665628926,1.2589727378292914,-0.37881461260785215,166
Bosnia and Herzegovina,BIH,2017,20.527,96.6458791411189,2.77975919041995,47.371562985449,Upper middle income,IBRD,3,3,-2.3196584332244234,0.03847600727538507,0.13223913240911694,-0.10473290804682861,0.07583649665628926,1.2589727378292914,-0.15314449451686163,132
Bosnia and Herzegovina,BIH,2018,18.4,98.4320911961869,2.93781358415463,44.8932408077693,Upper middle income,IBRD,3,3,-1.936085229922172,0.19530388856750305,0.16455562937922857,-0.10243018987143628,0.07583649665628926,1.2589727378292914,-0.05730777789354935,125
Bosnia and Herzegovina,BIH,2019,15.692,94.5161278874242,2.18661377542075,44.0235719186881,Upper middle income,IBRD,3,3,-1.4477372118015819,0.2503364144144723,0.09370725723682918,-0.11337453258820068,0.07583649665628926,1.2589727378292914,0.019623526957849895,113
Bosnia and Herzegovina,BIH,2020,15.868,82.1112652572898,2.38939048355651,45.4216368447367,Upper middle income,IBRD,3,3,-1.4794762262732306,0.16186706114164653,-0.13072393751631944,-0.11042024830456176,0.07583649665628926,1.2589727378292914,-0.037324019411147415,104
Belarus,BLR,2005,8.728,118.88435169233,1.01489264466989,6.57022058767027,Upper middle income,IBRD,3,3,-0.19188211645749326,2.6203792560728005,0.5345819162807456,-0.13044551353669964,0.07583649665628926,1.2589727378292914,0.6945737961408224,8
Belarus,BLR,2006,8.024,124.295103889386,0.966130137383779,6.64440183178372,Upper middle income,IBRD,3,3,-0.06492605857089946,2.615685077305124,0.6324743006065965,-0.13115594182124277,0.07583649665628926,1.2589727378292914,0.7311477686675265,11
Belarus,BLR,2007,7.38,128.153877979073,3.99176494489288,8.9092608163614,Upper middle income,IBRD,3,3,0.05120988074581394,2.4723651170611816,0.7022879942405069,-0.08707501437137709,0.07583649665628926,1.2589727378292914,0.7455995353602843,11
Belarus,BLR,2008,6.698,129.599478545475,3.60135661387402,10.6566343685377,Upper middle income,IBRD,3,3,0.17419856182345148,2.361791562709884,0.7284420817082141,-0.0927629319193754,0.07583649665628926,1.2589727378292914,0.7510797514679591,12
Belarus,BLR,2009,6.1,108.63564482836,3.68858496262614,18.5574619808712,Upper middle income,IBRD,3,3,0.282039076903257,1.8618282947958675,0.34916031229070926,-0.09149208901944218,0.07583649665628926,1.2589727378292914,0.622724138242662,14
Belarus,BLR,2010,6.045,115.917972989303,2.43465600372626,18.905245726907,Upper middle income,IBRD,3,3,0.29195751892564714,1.8398205879166534,0.4809136140785605,-0.10976076814997367,0.07583649665628926,1.2589727378292914,0.6396233645427446,12
Belarus,BLR,2011,6.022,157.974255073313,6.48031997656593,39.4168108447656,Upper middle income,IBRD,3,3,0.29610523104410114,0.5418516118125242,1.2418040742486576,-0.05081888275432704,0.07583649665628926,1.2589727378292914,0.560625211472756,19
Belarus,BLR,2012,5.946,153.085269313372,2.22818019245943,24.4293134230567,Upper middle income,IBRD,3,3,0.3098107145659494,1.4902583555710274,1.1533515900938371,-0.11276894522210962,0.07583649665628926,1.2589727378292914,0.6959101582490476,12
Belarus,BLR,2013,5.937,119.815965235724,2.97388136295762,23.8372955552391,Upper middle income,IBRD,3,3,0.3114337323514313,1.5277211635679429,0.5514368502551223,-0.10190471299076762,0.07583649665628926,1.2589727378292914,0.6039160446115516,15
Belarus,BLR,2014,5.902,110.651424367582,2.36255232890544,24.5487262642116,Upper middle income,IBRD,3,3,0.3177454681838614,1.4827019276594118,0.3856301889701612,-0.11081125740623059,0.07583649665628926,1.2589727378292914,0.5683459269821307,18
Belarus,BLR,2015,5.881,115.914826201946,2.92676775504253,37.5981780556757,Upper middle income,IBRD,3,3,0.3215325096833195,0.6569344407239656,0.480856681787795,-0.10259111821298816,0.07583649665628926,1.2589727378292914,0.44859029141127876,24
Belarus,BLR,2016,5.844,125.209322899662,2.61275643208459,38.9240984107258,Upper middle income,IBRD,3,3,0.3282049161347455,0.5730303858285356,0.6490145292943252,-0.1071659962886211,0.07583649665628926,1.2589727378292914,0.46298217824242766,21
Belarus,BLR,2017,5.648,133.367754723012,2.33218919527708,39.8801045313301,Upper middle income,IBRD,3,3,0.36355063679635413,0.5125344520282585,0.7966184694603853,-0.11125362245547599,0.07583649665628926,1.2589727378292914,0.4827098617191838,22
Belarus,BLR,2018,4.763,139.393736250171,2.37627120733619,37.0957369908527,Upper middle income,IBRD,3,3,0.5231473857020862,0.6887288411372805,0.9056417028507612,-0.11061138500811482,0.07583649665628926,1.2589727378292914,0.5569526298612656,16
Belarus,BLR,2019,4.165,130.850406102184,1.976861708457,33.2442039424903,Upper middle income,IBRD,3,3,0.6309879007818916,0.9324533145496766,0.7510741071060476,-0.11643044192112523,0.07583649665628926,1.2589727378292914,0.5888156858336785,13
Belarus,BLR,2020,4.049,118.934176146534,2.27010267778425,46.7379695314549,Upper middle income,IBRD,3,3,0.6519067966836598,0.07856971255928785,0.5354833500263934,-0.11215817024373645,0.07583649665628926,1.2589727378292914,0.4147684872518642,23
Belize,BLZ,2005,10.91,92.9523034679142,8.60425546100288,69.6530051866165,Upper middle income,Blend,3,2,-0.5853737617821345,-1.3714905434873688,0.0654142407545519,-0.01987494802522511,0.07583649665628926,-0.04865595122045556,-0.31402407785072384,160
Belize,BLZ,2006,9.39,98.8593155893536,6.83961565976539,67.0722433460076,Upper middle income,Blend,3,2,-0.31126409134517097,-1.2081802946313587,0.17228505644705994,-0.0455842500402738,0.07583649665628926,-0.04865595122045556,-0.22759383902231833,158
Belize,BLZ,2007,8.51,95.8936207603538,8.22293581328463,64.0632944760119,Upper middle income,Blend,3,2,-0.15256901898692873,-1.0177744303544487,0.11862912702719108,-0.02543045118263184,0.07583649665628926,-0.04865595122045556,-0.1749940380101641,148
Belize,BLZ,2008,8.18,105.44022082926,9.75722867845086,62.0173673011674,Upper middle income,Blend,3,2,-0.09305836685258793,-0.8883084444553786,0.29134807790781814,-0.003077108238405538,0.07583649665628926,-0.04865595122045556,-0.11098588270045338,141
Belize,BLZ,2009,8.328,89.546935149541,6.44596306922559,64.9312111341427,Upper middle income,Blend,3,2,-0.11974799265829224,-1.0726960752715848,0.00380365278960169,-0.05131943369197246,0.07583649665628926,-0.04865595122045556,-0.20212988389940237,147
Belize,BLZ,2010,8.416,95.0335109125279,5.52499725518722,64.1597353497165,Upper middle income,Blend,3,2,-0.13561749989411662,-1.023877195373972,0.10306785186259676,-0.06473712281019554,0.07583649665628926,-0.04865595122045556,-0.18233057012997564,145
Belize,BLZ,2011,8.43,107.194658055335,5.21871460505905,62.5666511589721,Upper middle income,Blend,3,2,-0.13814219422708854,-0.9230670502667195,0.3230896984728776,-0.0691994006918304,0.07583649665628926,-0.04865595122045556,-0.13002306687948786,130
Belize,BLZ,2012,8.379,111.631926259558,10.1708080438062,61.3845710694459,Upper middle income,Blend,3,2,-0.1289450934426904,-0.8482651872855497,0.4033696204846489,0.0029483915852163305,0.07583649665628926,-0.04865595122045556,-0.09061862053709019,126
Belize,BLZ,2013,8.349,108.793506333784,4.53807555984032,61.2077235272414,Upper middle income,Blend,3,2,-0.12353503415775043,-0.8370742995125902,0.352016373443839,-0.07911573305863487,0.07583649665628926,-0.04865595122045556,-0.11008802464155044,130
Belize,BLZ,2014,8.244,107.120308663627,6.59871532065521,61.0306091429908,Upper middle income,Blend,3,2,-0.1045998266604601,-0.8258665260122194,0.32174455477336894,-0.049093963223308675,0.07583649665628926,-0.04865595122045556,-0.10510586928113091,129
Belize,BLZ,2015,7.578,104.078794373133,2.6957535805453,46.7379695314549,Upper middle income,Blend,3,2,0.015503489465209394,0.07856971255928785,0.2667168848646253,-0.10595679838054498,0.07583649665628926,-0.04865595122045556,0.04700230565740188,101
Belize,BLZ,2016,7,96.4646013748772,1.46118252802431,46.7379695314549,Upper middle income,Blend,3,2,0.11973729835505482,0.07856971255928785,0.1289594196970251,-0.1239434492687548,0.07583649665628926,-0.04865595122045556,0.03841725446307445,101
Belize,BLZ,2017,6.596,97.6922737501655,1.40456318675313,46.7379695314549,Upper middle income,Blend,3,2,0.19259276339224776,0.07856971255928785,0.15117070781577166,-0.12476834494639567,0.07583649665628926,-0.04865595122045556,0.05412423070945755,103
Belize,BLZ,2018,7.896,100.664995094298,5.32177682131067,46.7379695314549,Upper middle income,Blend,3,2,-0.0418431389551553,0.07856971255928785,0.2049537623182153,-0.06769787180072469,0.07583649665628926,-0.04865595122045556,0.03352716825957614,109
Belize,BLZ,2019,9.053,102.122848888331,3.93209570419852,46.7379695314549,Upper middle income,Blend,3,2,-0.2504910920443442,0.07856971255928785,0.23132953757068914,-0.087944344491294,0.07583649665628926,-0.04865595122045556,-2.259401616379215e-4,115
Belize,BLZ,2020,10.784,81.821964412463,3.7302206965863,46.7379695314549,Upper middle income,Blend,3,2,-0.5626515127853863,0.07856971255928785,-0.13595802484025704,-0.09088549176472237,0.07583649665628926,-0.04865595122045556,-0.11395746189920736,119
Bermuda,BMU,2005,6.0875,78.690150124216,0.897674181658031,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.13215328691073233,1.0349451308387727,-0.04865595122045556,0.17072990893566597,79
Bermuda,BMU,2006,6.0875,78.690150124216,-1.43505859375,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.16613922069807555,1.0349451308387727,-0.04865595122045556,0.16506558663777546,87
Bermuda,BMU,2007,6.0875,78.690150124216,9.12004716705005,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.012360301275035871,1.0349451308387727,-0.04865595122045556,0.1906954065416154,79
Bermuda,BMU,2008,6.0875,78.690150124216,2.45744472252847,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10942875588672814,1.0349451308387727,-0.04865595122045556,0.17451733077300002,90
Bermuda,BMU,2009,6.0875,78.690150124216,-1.06291792617825,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.1607174474795555,1.0349451308387727,-0.04865595122045556,0.1659692155075288,82
Bermuda,BMU,2010,6.0875,74.595080341836,3.35684080299419,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.2667082213295949,-0.09632531945305546,1.0349451308387727,-0.04865595122045556,0.16435310327782277,79
Bermuda,BMU,2011,6.0875,76.2704368073774,-4.08488216132165,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.2363973453118736,-0.2047448978099253,1.0349451308387727,-0.04865595122045556,0.151334986221298,85
Bermuda,BMU,2012,6.0875,73.7823030616219,0.746514450097399,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.2814131464469065,-0.13435555571849736,1.0349451308387727,-0.04865595122045556,0.15556390971403053,85
Bermuda,BMU,2013,6.0875,76.2701066974999,0.849151218045336,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.23640331772417794,-0.13286022524755844,1.0349451308387727,-0.04865595122045556,0.16331476957964178,84
Bermuda,BMU,2014,6.0875,76.5167474588353,-0.0534057831746824,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.23194104495326778,-0.14600971360993684,1.0349451308387727,-0.04865595122045556,0.16186690031439704,84
Bermuda,BMU,2015,6.0875,73.2954985174785,-2.15032691390736,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.2902205092296236,-0.1765600721669285,1.0349451308387727,-0.04865595122045556,0.14706192984217248,86
Bermuda,BMU,2016,6.0875,72.7499093828891,-1.06108315938513,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.3000914142909004,-0.16069071648687447,1.0349451308387727,-0.04865595122045556,0.14806167161196868,85
Bermuda,BMU,2017,6.0875,72.3924284503794,-4.03383539732898,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.30655902906236304,-0.20400118984671484,1.0349451308387727,-0.04865595122045556,0.13976532359008484,92
Bermuda,BMU,2018,6.0875,77.5552703807388,1.32046326053902,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.21315188564608328,-0.12599360938901202,1.0349451308387727,-0.04865595122045556,0.1683344442357486,84
Bermuda,BMU,2019,6.0875,77.5601016506443,0.0591344675296509,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.21306447736842682,-0.14437009781288979,1.0349451308387727,-0.04865595122045556,0.1652862642113784,88
Bermuda,BMU,2020,6.0875,69.1937002313222,6.9187294841684,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.3644310440373359,-0.04443162886301363,1.0349451308387727,-0.04865595122045556,0.15671491459153958,69
Bolivia,BOL,2005,2.603,67.6419413613743,-2.49886824544741,46.7379695314549,Lower middle income,IBRD,2,3,0.9126716542177712,0.07856971255928785,-0.39250576824308314,-0.18163802311816876,-0.8832721375261942,1.2589727378292914,0.13213302928648407,88
Bolivia,BOL,2006,2.577,74.537848431547,2.45168756123775,46.7379695314549,Lower middle income,IBRD,2,3,0.9173603722647193,0.07856971255928785,-0.2677436722158434,-0.10951263283332578,-0.8832721375261942,1.2589727378292914,0.16572906334632256,86
Bolivia,BOL,2007,2.616,76.0619114476148,2.79185385749299,46.7379695314549,Lower middle income,IBRD,2,3,0.9103272951942972,0.07856971255928785,-0.24017002680164362,-0.1045566990276655,-0.8832721375261942,1.2589727378292914,0.16997848037122884,91
Bolivia,BOL,2008,2.603,82.8670208961798,3.07261074755318,46.7379695314549,Lower middle income,IBRD,2,3,0.9126716542177712,0.07856971255928785,-0.11705065905812238,-0.10046630977411845,-0.8832721375261942,1.2589727378292914,0.19157083304131928,80
Bolivia,BOL,2009,2.973,68.6270739127592,2.43967814560444,46.7379695314549,Lower middle income,IBRD,2,3,0.8459475897035105,0.07856971255928785,-0.3746825579351801,-0.1096875998114731,-0.8832721375261942,1.2589727378292914,0.1359746241365404,86
Bolivia,BOL,2010,2.608,75.5116262512877,3.16542867647895,46.7379695314549,Lower middle income,IBRD,2,3,0.9117699776702813,0.07856971255928785,-0.2501258939280276,-0.09911403144202455,-0.8832721375261942,1.2589727378292914,0.16946672752710237,78
Bolivia,BOL,2011,2.255,82.4803954243518,3.58442251378885,46.7379695314549,Lower middle income,IBRD,2,3,0.9754283419230761,0.07856971255928785,-0.12404556252070247,-0.09300964736415762,-0.8832721375261942,1.2589727378292914,0.20210724081676687,67
Bolivia,BOL,2012,2.066,84.9487611684942,3.9135501461408,46.7379695314549,Lower middle income,IBRD,2,3,1.0095117154181987,0.07856971255928785,-0.07938740792736763,-0.08821453750904708,-0.8832721375261942,1.2589727378292914,0.2160300138073615,66
Bolivia,BOL,2013,2.437,81.2309075267174,5.7066221190291,46.7379695314549,Lower middle income,IBRD,2,3,0.9426073155944397,0.07856971255928785,-0.14665154132569702,-0.062091002919508254,-0.8832721375261942,1.2589727378292914,0.1980225140352699,68
Bolivia,BOL,2014,2.021,85.2644695625131,1.98982485629696,46.7379695314549,Lower middle income,IBRD,2,3,1.0176268043456087,0.07856971255928785,-0.07367555007163162,-0.11624157987536975,-0.8832721375261942,1.2589727378292914,0.21366333121016537,67
Bolivia,BOL,2015,3.111,67.9328451905248,1.68072787961335,46.7379695314549,Lower middle income,IBRD,2,3,0.8210613169927862,0.07856971255928785,-0.38724267941403684,-0.12074486010282728,-0.8832721375261942,1.2589727378292914,0.12789068172305118,91
Bolivia,BOL,2016,3.498,56.4010345026573,0.988080149462259,46.7379695314549,Lower middle income,IBRD,2,3,0.7512715522170591,0.07856971255928785,-0.5958784481051078,-0.1308361488020873,-0.8832721375261942,1.2589727378292914,0.07980454469537485,97
Bolivia,BOL,2017,3.655,56.7046527566598,1.89949328085862,46.7379695314549,Lower middle income,IBRD,2,3,0.7229589086258728,0.07856971255928785,-0.5903853274211985,-0.11755763415047499,-0.8832721375261942,1.2589727378292914,0.07821437665276405,101
Bolivia,BOL,2018,3.519,57.1099646119643,0.750524780939579,46.7379695314549,Lower middle income,IBRD,2,3,0.7474845107176011,0.07856971255928785,-0.5830523462632589,-0.13429712860678336,-0.8832721375261942,1.2589727378292914,0.08073422478499066,101
Bolivia,BOL,2019,3.682,56.3973067281247,-0.529735011311977,46.7379695314549,Lower middle income,IBRD,2,3,0.7180898552694267,0.07856971255928785,-0.5959458917291984,-0.15294942559885885,-0.8832721375261942,1.2589727378292914,0.07057747513395908,103
Bolivia,BOL,2020,7.903,45.5032626166675,-3.08351648267274,46.7379695314549,Lower middle income,IBRD,2,3,-0.04310548612164125,0.07856971255928785,-0.79304306309879,-0.19015585100171256,-0.8832721375261942,1.2589727378292914,-0.09533901455995974,116
Brazil,BRA,2005,10.551,27.0867952043315,1.73389354602718,46.7379695314549,Upper middle income,IBRD,3,3,-0.5206333856723516,0.07856971255928785,-1.1262373843678046,-0.1199702815323417,0.07583649665628926,1.2589727378292914,-0.058910350754604934,117
Brazil,BRA,2006,9.692,26.04169989179,1.753125703626,46.7379695314549,Upper middle income,IBRD,3,3,-0.3657253548135676,0.07856971255928785,-1.145145452648611,-0.1196900853428631,0.07583649665628926,1.2589727378292914,-0.03619699096002885,122
Brazil,BRA,2007,9.28,25.2926113755394,3.19082601308524,46.7379695314549,Upper middle income,IBRD,3,3,-0.2914272073003905,0.07856971255928785,-1.1586981082233356,-0.0987440138346176,0.07583649665628926,1.2589727378292914,-0.022581730385579202,117
Brazil,BRA,2008,8.268,27.257569417356,2.99060946922903,46.7379695314549,Upper middle income,IBRD,3,3,-0.10892787408841233,0.07856971255928785,-1.123147703989643,-0.10166099870076355,0.07583649665628926,1.2589727378292914,0.013273728377674968,119
Brazil,BRA,2009,9.419,22.1059756060333,1.88848224095724,46.7379695314549,Upper middle income,IBRD,3,3,-0.31649381532061305,0.07856971255928785,-1.2163513442419296,-0.11771805564279643,0.07583649665628926,1.2589727378292914,-0.03953071136007843,115
Brazil,BRA,2010,8.422,22.772178113177,3.73001288350945,61.3187804643039,Upper middle income,IBRD,3,3,-0.13669951175110467,-0.8441019669801872,-1.2042982785140923,-0.09088851942461743,0.07583649665628926,1.2589727378292914,-0.15686317369740346,137
Brazil,BRA,2011,7.578,23.9344051758721,3.91518011405433,59.3416583028164,Upper middle income,IBRD,3,3,0.015503489465209394,-0.7189899527173464,-1.1832710397584238,-0.08819079026196901,0.07583649665628926,1.2589727378292914,-0.10668984313115822,129
Brazil,BRA,2012,7.251,25.1142736107398,3.75496285641218,59.8494900007969,Upper middle income,IBRD,3,3,0.07447313567105616,-0.751125471644036,-1.1619246298557762,-0.0905250195261261,0.07583649665628926,1.2589727378292914,-0.0990487918115502,127
Brazil,BRA,2013,7.071,25.7859573274674,3.04150901624338,57.2284093845516,Upper middle income,IBRD,3,3,0.1069334913806967,-0.5852638562964955,-1.1497723970148246,-0.10091943556379734,0.07583649665628926,1.2589727378292914,-0.0657021605014733,118
Brazil,BRA,2014,6.755,24.6854058131291,3.57135266957477,58.4572711058609,Upper middle income,IBRD,3,3,0.16391944918206544,-0.6630260544035851,-1.1696837897174182,-0.09320006388539542,0.07583649665628926,1.2589727378292914,-0.07119687072312542,124
Brazil,BRA,2015,8.538,26.95362593736,3.59214931791344,67.5375540310909,Upper middle income,IBRD,3,3,-0.15761840765287288,-1.2376250898002097,-1.1286467087256746,-0.09289707439560567,0.07583649665628926,1.2589727378292914,-0.2136630076814637,142
